ID,label
53042,0.3346
21786,0.3346
97600,0.3345
99015,0.3345
45732,0.3345
96363,0.3345
32233,0.3345
67566,0.3344
5257,0.3344
54456,0.3344
99293,0.3343
85794,0.3343
66999,0.3343
62583,0.3343
55025,0.3343
87545,0.3343
74575,0.3343
5383,0.3342
94809,0.3342
83373,0.3342
81932,0.3342
38999,0.3342
13158,0.3342
79845,0.3341
99325,0.3341
84871,0.3341
12917,0.3340
53309,0.3340
29065,0.3340
84277,0.3339
67818,0.3339
72752,0.3339
24701,0.3339
74747,0.3339
91540,0.3339
27882,0.3339
54541,0.3339
28115,0.3338
79603,0.3338
38673,0.3338
85242,0.3337
43501,0.3337
13615,0.3337
79381,0.3336
28227,0.3336
73187,0.3336
64700,0.3336
53958,0.3335
45049,0.3335
53300,0.3335
2003,0.3335
96980,0.3335
46110,0.3335
67329,0.3334
12007,0.3334
15056,0.3333
69644,0.3333
32775,0.3333
79571,0.3333
50217,0.3332
63242,0.3332
81942,0.3332
24437,0.3332
19878,0.3332
79969,0.3332
8057,0.3332
71201,0.3332
55197,0.3332
61026,0.3331
78743,0.3331
50854,0.3331
30776,0.3331
24798,0.3331
52962,0.3330
41606,0.3330
29313,0.3330
4733,0.3330
61349,0.3329
45388,0.3329
38701,0.3329
92756,0.3329
92947,0.3328
99743,0.3328
6599,0.3328
78795,0.3328
84159,0.3328
20203,0.3327
89864,0.3327
27458,0.3327
73978,0.3327
96915,0.3327
97287,0.3326
54940,0.3326
69211,0.3326
64107,0.3325
81951,0.3325
91733,0.3325
52776,0.3325
13379,0.3325
49945,0.3325
55142,0.3325
64703,0.3324
91649,0.3324
39414,0.3324
84834,0.3323
99916,0.3323
35658,0.3323
33590,0.3323
21763,0.3323
20780,0.3323
675,0.3322
65410,0.3322
43073,0.3322
73573,0.3322
48691,0.3322
13935,0.3321
97283,0.3321
88753,0.3321
75174,0.3321
58332,0.3321
94902,0.3320
41481,0.3320
58326,0.3320
31173,0.3320
52082,0.3320
26142,0.3320
52518,0.3319
58102,0.3319
71011,0.3319
14405,0.3318
89636,0.3318
38907,0.3318
8,0.3318
36971,0.3318
95084,0.3318
74680,0.3317
374,0.3317
43125,0.3317
39251,0.3317
50234,0.3317
30582,0.3317
6898,0.3317
40668,0.3317
98792,0.3316
57915,0.3316
95151,0.3316
29128,0.3316
13413,0.3316
47835,0.3315
48073,0.3315
63605,0.3315
33549,0.3315
52169,0.3315
43117,0.3314
48254,0.3314
45320,0.3314
76505,0.3314
44831,0.3314
5956,0.3313
30530,0.3313
60856,0.3313
57541,0.3313
27000,0.3312
65941,0.3311
29323,0.3311
75312,0.3311
56526,0.3311
98987,0.3311
27088,0.3311
61795,0.3311
29134,0.3311
24532,0.3311
32452,0.3311
48648,0.3311
71013,0.3311
48216,0.3310
50911,0.3310
63951,0.3310
2776,0.3310
6151,0.3310
72386,0.3310
63782,0.3309
41776,0.3309
78466,0.3309
21900,0.3309
41439,0.3309
23343,0.3309
93648,0.3308
19825,0.3308
58569,0.3308
83656,0.3308
67967,0.3308
62791,0.3308
81842,0.3308
24415,0.3308
5730,0.3308
61024,0.3308
67367,0.3308
24347,0.3308
40054,0.3307
77192,0.3307
50303,0.3307
8146,0.3307
62964,0.3307
90816,0.3307
60616,0.3306
45524,0.3306
71376,0.3306
11080,0.3306
25137,0.3306
81501,0.3305
19945,0.3305
80421,0.3305
48663,0.3305
22778,0.3305
84170,0.3304
31522,0.3304
59937,0.3304
70374,0.3304
3324,0.3304
50689,0.3304
41716,0.3303
23335,0.3303
98402,0.3303
54066,0.3303
89448,0.3303
73569,0.3302
21286,0.3302
84947,0.3302
59887,0.3301
33891,0.3300
53041,0.3300
36342,0.3300
40717,0.3300
30422,0.3300
60492,0.3300
57756,0.3299
57556,0.3299
61043,0.3299
48738,0.3299
86988,0.3299
20141,0.3298
41489,0.3297
76103,0.3297
80874,0.3297
63579,0.3297
82906,0.3297
8028,0.3297
47286,0.3297
59107,0.3297
24804,0.3297
51949,0.3297
51694,0.3297
20540,0.3296
29796,0.3296
98910,0.3296
60211,0.3295
59936,0.3295
92817,0.3295
93292,0.3295
63478,0.3295
73726,0.3295
8202,0.3295
15344,0.3294
8102,0.3294
94338,0.3294
94534,0.3294
86408,0.3294
66401,0.3294
92577,0.3294
10934,0.3293
61616,0.3293
65787,0.3293
75234,0.3293
10437,0.3293
99417,0.3293
74618,0.3293
13023,0.3292
51246,0.3292
37915,0.3292
33745,0.3291
66305,0.3291
4182,0.3291
26799,0.3290
25882,0.3290
96985,0.3290
10807,0.3290
91333,0.3290
23720,0.3290
79906,0.3290
21633,0.3290
48815,0.3289
74266,0.3289
24610,0.3289
59308,0.3289
99566,0.3289
60727,0.3288
7137,0.3288
34452,0.3288
7815,0.3288
58328,0.3288
9283,0.3287
11133,0.3287
37972,0.3287
83998,0.3287
90280,0.3287
98479,0.3287
28446,0.3286
82907,0.3286
75420,0.3285
66207,0.3285
34004,0.3285
36117,0.3285
76933,0.3285
11209,0.3284
66202,0.3284
62127,0.3284
80202,0.3284
81738,0.3284
81299,0.3284
43521,0.3283
91071,0.3283
56893,0.3283
56554,0.3283
21165,0.3283
89171,0.3283
33361,0.3282
50117,0.3282
54173,0.3282
83764,0.3282
39105,0.3282
85969,0.3282
11263,0.3281
59549,0.3281
63681,0.3280
56060,0.3280
6980,0.3280
99831,0.3280
20142,0.3280
56744,0.3280
92241,0.3280
23686,0.3279
23577,0.3279
67770,0.3278
56362,0.3278
96748,0.3278
33939,0.3278
72066,0.3278
48865,0.3277
9287,0.3277
18782,0.3276
16377,0.3276
47233,0.3276
6948,0.3276
64037,0.3276
89107,0.3276
73821,0.3275
55641,0.3275
26516,0.3275
21262,0.3275
2142,0.3275
23253,0.3275
31134,0.3275
60341,0.3275
47936,0.3275
41366,0.3275
5810,0.3275
34573,0.3275
6503,0.3274
76340,0.3274
66965,0.3274
50470,0.3274
85797,0.3273
93668,0.3273
804,0.3273
54879,0.3273
44223,0.3273
92480,0.3273
45359,0.3272
46893,0.3272
33688,0.3272
45679,0.3272
13633,0.3272
64203,0.3271
67389,0.3271
43849,0.3271
86724,0.3271
98447,0.3271
88977,0.3271
58987,0.3271
5228,0.3271
78353,0.3271
63753,0.3270
99119,0.3270
99186,0.3270
76997,0.3270
51962,0.3270
41482,0.3270
38581,0.3270
27096,0.3269
99892,0.3269
8904,0.3269
89514,0.3269
4800,0.3269
54435,0.3268
53488,0.3268
62218,0.3268
59118,0.3268
35164,0.3268
28308,0.3268
22078,0.3268
49527,0.3268
84884,0.3268
80854,0.3268
13789,0.3267
26830,0.3267
33074,0.3267
65993,0.3267
44076,0.3267
30779,0.3267
13627,0.3267
93664,0.3267
61635,0.3267
68541,0.3267
92312,0.3266
66053,0.3266
37461,0.3266
55806,0.3266
21327,0.3266
36301,0.3266
56208,0.3265
47672,0.3265
34735,0.3265
71388,0.3265
43881,0.3264
71373,0.3264
47436,0.3264
45873,0.3263
88995,0.3263
93123,0.3263
39126,0.3263
66884,0.3263
74209,0.3263
81528,0.3262
76322,0.3262
96862,0.3262
49071,0.3261
50324,0.3261
37810,0.3261
10790,0.3261
52440,0.3261
38474,0.3260
82288,0.3260
30093,0.3260
2030,0.3260
50698,0.3260
95378,0.3260
30741,0.3260
62028,0.3259
72286,0.3258
3875,0.3258
13569,0.3258
20351,0.3258
93505,0.3258
37255,0.3258
53710,0.3258
37195,0.3258
70467,0.3257
47345,0.3257
69202,0.3257
73215,0.3257
62129,0.3257
13815,0.3256
58821,0.3256
11881,0.3256
19084,0.3256
4901,0.3255
55410,0.3255
9318,0.3255
13229,0.3255
66882,0.3255
7739,0.3255
52153,0.3254
55790,0.3254
1549,0.3254
144,0.3254
57888,0.3253
91835,0.3253
49683,0.3253
69234,0.3252
96812,0.3252
78727,0.3252
87817,0.3251
37831,0.3251
56769,0.3251
55545,0.3251
76269,0.3251
71638,0.3250
61917,0.3250
16697,0.3250
46791,0.3250
53770,0.3249
29586,0.3249
53022,0.3249
70456,0.3249
22923,0.3248
51597,0.3248
72964,0.3248
35065,0.3248
87627,0.3248
28221,0.3248
3046,0.3247
74724,0.3247
43338,0.3247
56868,0.3247
43142,0.3246
84464,0.3246
50129,0.3246
61263,0.3246
38064,0.3246
46454,0.3245
29084,0.3245
99008,0.3245
52812,0.3245
99749,0.3245
97426,0.3244
39240,0.3244
37210,0.3244
29396,0.3244
1241,0.3244
34421,0.3244
64137,0.3243
55141,0.3243
81010,0.3243
18305,0.3243
28214,0.3243
80966,0.3242
63528,0.3242
34678,0.3242
35360,0.3242
96452,0.3242
22875,0.3242
67123,0.3242
96173,0.3242
20857,0.3242
52395,0.3242
75747,0.3242
22040,0.3242
11043,0.3241
13168,0.3241
28960,0.3241
31406,0.3241
62248,0.3241
94043,0.3241
74298,0.3241
46495,0.3241
69850,0.3240
55381,0.3240
78007,0.3240
10698,0.3240
14005,0.3239
1205,0.3239
51490,0.3239
10204,0.3239
46858,0.3239
98303,0.3239
47840,0.3239
38749,0.3239
95361,0.3239
76601,0.3238
6202,0.3238
50912,0.3238
11768,0.3238
58960,0.3238
81247,0.3238
27836,0.3237
66447,0.3236
23614,0.3236
97194,0.3236
33555,0.3236
27109,0.3235
74464,0.3235
68091,0.3235
45055,0.3234
47108,0.3234
96883,0.3234
6,0.3234
55564,0.3234
20192,0.3234
83544,0.3234
47760,0.3234
37857,0.3234
66167,0.3234
73233,0.3233
63671,0.3233
75639,0.3233
65310,0.3233
29866,0.3233
5666,0.3233
98315,0.3232
30469,0.3231
59856,0.3231
31445,0.3231
38149,0.3231
62604,0.3231
14532,0.3230
5112,0.3230
44359,0.3230
56743,0.3230
50922,0.3230
65847,0.3229
77539,0.3229
32989,0.3229
96391,0.3229
980,0.3229
45260,0.3229
37563,0.3229
74812,0.3229
35651,0.3229
89893,0.3228
5457,0.3228
89973,0.3227
3944,0.3227
31698,0.3227
56311,0.3227
74875,0.3226
12311,0.3226
26079,0.3226
72428,0.3226
4008,0.3226
34230,0.3225
46687,0.3225
93723,0.3225
63448,0.3225
9902,0.3225
64121,0.3225
26129,0.3225
44486,0.3225
69216,0.3225
41537,0.3224
65590,0.3224
30412,0.3224
70970,0.3224
11482,0.3224
35958,0.3224
81450,0.3224
70302,0.3224
93005,0.3224
68744,0.3223
63792,0.3223
40029,0.3223
28729,0.3223
86307,0.3223
23432,0.3223
43804,0.3223
21830,0.3223
90562,0.3222
17372,0.3221
42016,0.3221
72716,0.3221
10401,0.3221
83059,0.3221
10972,0.3221
51765,0.3220
90317,0.3220
31596,0.3220
88066,0.3219
30415,0.3219
87166,0.3219
42278,0.3219
59548,0.3219
36326,0.3219
11147,0.3219
45292,0.3218
5580,0.3218
8841,0.3218
13222,0.3218
55574,0.3218
35338,0.3218
28370,0.3217
91811,0.3217
55128,0.3217
13016,0.3217
37746,0.3217
51412,0.3217
15983,0.3216
92959,0.3216
25144,0.3216
23465,0.3216
2729,0.3216
39995,0.3216
19195,0.3215
47798,0.3215
41445,0.3215
97380,0.3215
79950,0.3215
85726,0.3215
90891,0.3215
8072,0.3215
53159,0.3214
50121,0.3214
3575,0.3214
36764,0.3214
28720,0.3214
73681,0.3214
39514,0.3213
81325,0.3213
17292,0.3213
72404,0.3212
45658,0.3212
54554,0.3212
62385,0.3212
3219,0.3212
27130,0.3212
62353,0.3212
60574,0.3211
10555,0.3211
54835,0.3211
90804,0.3211
49489,0.3211
23194,0.3211
31973,0.3210
27809,0.3210
42143,0.3210
42299,0.3210
87173,0.3209
69516,0.3209
81803,0.3209
11404,0.3209
94647,0.3209
95106,0.3209
11686,0.3209
24825,0.3208
99196,0.3208
77544,0.3208
16029,0.3208
36163,0.3207
21111,0.3207
26469,0.3207
43375,0.3207
76250,0.3207
44109,0.3207
83205,0.3207
26007,0.3207
97088,0.3207
28,0.3206
73795,0.3206
94372,0.3206
39898,0.3206
88503,0.3206
63994,0.3205
25139,0.3205
34746,0.3205
25349,0.3205
12569,0.3205
62730,0.3204
73765,0.3204
11370,0.3204
52089,0.3203
87415,0.3203
55087,0.3203
98709,0.3203
74688,0.3203
78734,0.3203
45752,0.3203
22229,0.3203
26572,0.3203
97916,0.3202
7222,0.3202
48568,0.3202
68821,0.3202
27488,0.3202
77827,0.3202
38460,0.3202
98450,0.3202
58392,0.3201
19561,0.3201
29455,0.3201
76824,0.3201
11123,0.3200
88289,0.3200
34525,0.3200
53673,0.3200
73202,0.3200
53484,0.3200
771,0.3200
59820,0.3200
59840,0.3200
37577,0.3200
37387,0.3199
22313,0.3199
24895,0.3199
73340,0.3199
53975,0.3198
72524,0.3198
39153,0.3198
58769,0.3198
23606,0.3197
63026,0.3197
75015,0.3197
65846,0.3197
48979,0.3197
49943,0.3197
10705,0.3196
51222,0.3196
25241,0.3196
50172,0.3196
64730,0.3196
28329,0.3196
41599,0.3196
12661,0.3196
18243,0.3196
69958,0.3195
31263,0.3195
36588,0.3195
48587,0.3195
10210,0.3195
66989,0.3194
29098,0.3194
39977,0.3194
46376,0.3194
80568,0.3194
28556,0.3193
32105,0.3193
12318,0.3193
28509,0.3193
28170,0.3193
85608,0.3192
5700,0.3192
42015,0.3192
54678,0.3192
44008,0.3192
69948,0.3191
29067,0.3191
18293,0.3191
69196,0.3191
60536,0.3191
25833,0.3190
82244,0.3190
22493,0.3189
8203,0.3189
76535,0.3189
10519,0.3189
52258,0.3188
98706,0.3188
98211,0.3188
61117,0.3188
74849,0.3187
60964,0.3187
94657,0.3187
52237,0.3186
79154,0.3186
11363,0.3186
12378,0.3186
46692,0.3186
94632,0.3185
68372,0.3185
24086,0.3185
83358,0.3185
5497,0.3185
40638,0.3185
95723,0.3185
49801,0.3185
60946,0.3184
51161,0.3184
69715,0.3184
33921,0.3184
88850,0.3184
2288,0.3184
96875,0.3183
74761,0.3183
59353,0.3183
33537,0.3183
48398,0.3183
1999,0.3183
74344,0.3183
20145,0.3183
69079,0.3183
7580,0.3183
56350,0.3183
63860,0.3182
69222,0.3182
41384,0.3182
60688,0.3182
99838,0.3182
13448,0.3182
73751,0.3181
65042,0.3181
94888,0.3180
67092,0.3180
33851,0.3180
67475,0.3180
73963,0.3179
28435,0.3179
32060,0.3178
13364,0.3178
70541,0.3178
9916,0.3178
31647,0.3178
88246,0.3178
11294,0.3178
34494,0.3177
93103,0.3177
91001,0.3177
75434,0.3177
20398,0.3177
90401,0.3177
80258,0.3177
23375,0.3177
87113,0.3177
87278,0.3177
20247,0.3177
36856,0.3177
6464,0.3176
33192,0.3176
26162,0.3176
84214,0.3176
94691,0.3176
36309,0.3175
60420,0.3175
95100,0.3175
35768,0.3175
91466,0.3175
53972,0.3174
96280,0.3174
85828,0.3174
86275,0.3174
10716,0.3174
82258,0.3173
27670,0.3173
53960,0.3172
72689,0.3172
42847,0.3172
11010,0.3172
36314,0.3172
24906,0.3171
14699,0.3171
32155,0.3171
50696,0.3171
56508,0.3171
72840,0.3171
58973,0.3171
67826,0.3171
81572,0.3171
17785,0.3170
63582,0.3170
58430,0.3170
56620,0.3170
96020,0.3170
96054,0.3170
67254,0.3170
32036,0.3169
54762,0.3169
34243,0.3169
13372,0.3168
92698,0.3168
29537,0.3168
36980,0.3168
43217,0.3168
29652,0.3168
93080,0.3167
74411,0.3167
75784,0.3167
9955,0.3167
95532,0.3167
36731,0.3167
54010,0.3167
62746,0.3167
1849,0.3167
90097,0.3167
25933,0.3167
35600,0.3166
18826,0.3166
69846,0.3166
34166,0.3165
27294,0.3165
90481,0.3165
67306,0.3164
60691,0.3164
40273,0.3164
46222,0.3164
25160,0.3164
94749,0.3163
12740,0.3163
69379,0.3163
73712,0.3163
86520,0.3162
42356,0.3162
56959,0.3162
56791,0.3162
63769,0.3162
42824,0.3161
84601,0.3161
93015,0.3161
73620,0.3161
48951,0.3161
64178,0.3160
3439,0.3160
25303,0.3160
37755,0.3160
80780,0.3159
51865,0.3159
3708,0.3159
95911,0.3159
85404,0.3159
30827,0.3159
72740,0.3159
33818,0.3159
37281,0.3158
38925,0.3158
41723,0.3158
49856,0.3158
48772,0.3157
42056,0.3157
57510,0.3157
37338,0.3157
92407,0.3157
52209,0.3157
38773,0.3156
64974,0.3156
45928,0.3156
27646,0.3155
56996,0.3155
46607,0.3155
56065,0.3155
63425,0.3155
2216,0.3155
92187,0.3155
11458,0.3154
28394,0.3154
37556,0.3154
90265,0.3154
26791,0.3154
19197,0.3154
7849,0.3154
59121,0.3154
59422,0.3154
36594,0.3154
52183,0.3153
78657,0.3153
45316,0.3153
64750,0.3153
88953,0.3153
47307,0.3153
56511,0.3153
73216,0.3152
80563,0.3152
39000,0.3152
65454,0.3152
60084,0.3152
12072,0.3152
24241,0.3152
75438,0.3152
5547,0.3151
38284,0.3151
31234,0.3151
20517,0.3151
61060,0.3151
26698,0.3150
45278,0.3150
40836,0.3150
96235,0.3150
26256,0.3150
88312,0.3149
4916,0.3149
35345,0.3149
9285,0.3149
36907,0.3149
74976,0.3148
23875,0.3148
7578,0.3148
84034,0.3148
36690,0.3148
36513,0.3147
55039,0.3147
73416,0.3147
79575,0.3147
45602,0.3147
44243,0.3147
82281,0.3147
24449,0.3147
73454,0.3146
69086,0.3146
31061,0.3146
33180,0.3145
51361,0.3145
37756,0.3145
89556,0.3144
98078,0.3144
55454,0.3144
97776,0.3144
6794,0.3144
44489,0.3143
25415,0.3143
63472,0.3143
68011,0.3143
49441,0.3142
36582,0.3142
60330,0.3142
25735,0.3142
65817,0.3142
82446,0.3141
60631,0.3141
12763,0.3141
33886,0.3140
26652,0.3140
36518,0.3140
61312,0.3140
74927,0.3140
74796,0.3140
61485,0.3139
39651,0.3139
37404,0.3139
73414,0.3139
84545,0.3139
93371,0.3139
57233,0.3138
80481,0.3138
11661,0.3138
36375,0.3138
92163,0.3138
99585,0.3137
5073,0.3137
4839,0.3137
94392,0.3136
2863,0.3136
3277,0.3136
69878,0.3136
28633,0.3136
57721,0.3135
38221,0.3135
68645,0.3135
44154,0.3135
46357,0.3134
11174,0.3134
25556,0.3134
5753,0.3134
82100,0.3134
72857,0.3134
6831,0.3133
74508,0.3133
3447,0.3133
50542,0.3133
77657,0.3133
91988,0.3133
20789,0.3133
67140,0.3132
65243,0.3132
61983,0.3132
20935,0.3132
22022,0.3132
63389,0.3131
26029,0.3131
46537,0.3131
29168,0.3131
61379,0.3131
99320,0.3131
88601,0.3130
29286,0.3130
95740,0.3130
72170,0.3130
23120,0.3130
27816,0.3130
84309,0.3130
15630,0.3129
26450,0.3129
65647,0.3129
87564,0.3129
1055,0.3128
68190,0.3128
4712,0.3128
19251,0.3128
76021,0.3128
11219,0.3128
58345,0.3127
18875,0.3127
29867,0.3127
35237,0.3126
43447,0.3126
42322,0.3126
83750,0.3126
60227,0.3126
29270,0.3126
26666,0.3126
62500,0.3126
25478,0.3126
59796,0.3125
50880,0.3125
3511,0.3125
20276,0.3125
11543,0.3125
52618,0.3125
61011,0.3125
72889,0.3125
31857,0.3125
91083,0.3125
49022,0.3124
33735,0.3124
39505,0.3124
8605,0.3124
15705,0.3123
836,0.3123
3925,0.3122
18871,0.3122
93535,0.3122
48504,0.3122
28009,0.3122
57651,0.3121
83050,0.3121
54387,0.3121
58560,0.3121
26446,0.3121
90316,0.3121
45546,0.3121
17176,0.3121
47549,0.3121
32414,0.3121
4358,0.3120
34732,0.3120
17634,0.3120
90257,0.3120
44725,0.3120
99890,0.3120
14936,0.3120
32721,0.3120
90251,0.3119
23415,0.3119
87248,0.3119
71062,0.3119
17275,0.3119
57268,0.3119
92272,0.3118
6686,0.3117
12304,0.3117
72412,0.3117
78026,0.3117
48507,0.3117
46952,0.3117
38952,0.3116
1939,0.3116
18535,0.3116
2711,0.3116
97172,0.3116
31240,0.3116
42070,0.3116
95048,0.3115
44830,0.3115
21997,0.3115
89089,0.3115
23401,0.3115
65269,0.3115
4153,0.3115
87809,0.3115
73734,0.3114
86099,0.3114
90947,0.3114
5684,0.3114
81875,0.3114
56780,0.3114
32595,0.3114
63428,0.3114
30276,0.3113
75624,0.3113
74854,0.3112
38159,0.3112
60081,0.3112
42366,0.3112
44364,0.3112
28333,0.3111
49785,0.3111
1274,0.3111
12167,0.3110
38574,0.3110
29637,0.3110
76649,0.3110
70122,0.3110
63255,0.3110
49008,0.3110
82322,0.3110
51326,0.3109
68287,0.3109
56962,0.3109
52967,0.3109
59660,0.3109
97803,0.3109
71496,0.3109
69981,0.3109
17369,0.3109
41788,0.3108
31555,0.3108
11499,0.3108
64346,0.3107
36960,0.3107
42068,0.3107
37905,0.3107
52556,0.3107
59988,0.3106
3407,0.3106
64891,0.3106
68554,0.3106
51785,0.3106
35242,0.3106
12415,0.3106
51927,0.3106
97218,0.3106
60970,0.3106
93614,0.3106
5366,0.3106
7191,0.3105
60511,0.3105
27287,0.3105
99441,0.3104
19625,0.3104
89542,0.3104
38164,0.3103
22982,0.3103
909,0.3103
67420,0.3103
85662,0.3103
47967,0.3103
61899,0.3102
47732,0.3102
67541,0.3102
85756,0.3102
2332,0.3102
43503,0.3102
4763,0.3101
82026,0.3101
47530,0.3101
13377,0.3100
80963,0.3100
2892,0.3100
85393,0.3100
62934,0.3100
5528,0.3100
52869,0.3100
40565,0.3100
91629,0.3100
52586,0.3100
55261,0.3100
40438,0.3100
72828,0.3099
12883,0.3099
38336,0.3098
93083,0.3098
34580,0.3098
54036,0.3098
52429,0.3097
51537,0.3097
12754,0.3097
82278,0.3097
44741,0.3097
31832,0.3097
96593,0.3096
65001,0.3096
87314,0.3096
84042,0.3096
92998,0.3095
88982,0.3095
13143,0.3095
61283,0.3095
95690,0.3094
60092,0.3094
64433,0.3094
54353,0.3094
49066,0.3093
51789,0.3093
25591,0.3093
33860,0.3092
91409,0.3092
59233,0.3092
46293,0.3092
84694,0.3092
52356,0.3092
89876,0.3092
80196,0.3092
87435,0.3092
61269,0.3091
73984,0.3091
77493,0.3091
81992,0.3091
7537,0.3091
20441,0.3091
38273,0.3091
52699,0.3091
45618,0.3091
19768,0.3090
5211,0.3090
7386,0.3090
7628,0.3090
64130,0.3090
13362,0.3090
25830,0.3089
21408,0.3089
13214,0.3089
30491,0.3089
18986,0.3089
28675,0.3088
86800,0.3088
95562,0.3088
21368,0.3088
86213,0.3087
6368,0.3087
47356,0.3087
42563,0.3087
28309,0.3086
57242,0.3086
34919,0.3086
25014,0.3086
88643,0.3086
44732,0.3085
22870,0.3085
26101,0.3085
99922,0.3085
42300,0.3085
73554,0.3084
50601,0.3084
92689,0.3084
76514,0.3084
84904,0.3084
48850,0.3084
56662,0.3084
92828,0.3084
97950,0.3084
36066,0.3084
51941,0.3084
15437,0.3083
77014,0.3083
13199,0.3082
18837,0.3082
25313,0.3082
29539,0.3082
17279,0.3081
43033,0.3081
33848,0.3081
57442,0.3081
27218,0.3081
55311,0.3081
64538,0.3080
62996,0.3080
34488,0.3080
24349,0.3080
95967,0.3080
116,0.3079
58374,0.3079
92319,0.3079
33699,0.3079
26490,0.3079
33236,0.3079
32117,0.3079
38596,0.3078
4173,0.3078
35988,0.3078
43612,0.3078
32377,0.3078
36305,0.3078
64618,0.3078
97751,0.3078
178,0.3077
21285,0.3077
86270,0.3077
49925,0.3077
12116,0.3077
44689,0.3077
44803,0.3076
58212,0.3076
21768,0.3076
27866,0.3076
81481,0.3076
33534,0.3075
51894,0.3075
78742,0.3075
29265,0.3075
32762,0.3075
1272,0.3075
17737,0.3074
38949,0.3074
44228,0.3074
64114,0.3074
30375,0.3074
58398,0.3074
93626,0.3074
40926,0.3073
54073,0.3073
4632,0.3073
20498,0.3073
55623,0.3073
57405,0.3072
87562,0.3072
47629,0.3072
36787,0.3072
94627,0.3072
93752,0.3072
75165,0.3071
47280,0.3071
26577,0.3071
73100,0.3071
62745,0.3071
82935,0.3070
29102,0.3070
97386,0.3070
12093,0.3070
56448,0.3069
86030,0.3069
84909,0.3069
7567,0.3069
35368,0.3069
35706,0.3069
14572,0.3069
50893,0.3068
40884,0.3068
56967,0.3068
46848,0.3068
49140,0.3068
75786,0.3068
54345,0.3067
10685,0.3067
17851,0.3067
71229,0.3067
43309,0.3067
64007,0.3067
22816,0.3067
77102,0.3066
96692,0.3066
75672,0.3066
18252,0.3065
73857,0.3065
83670,0.3065
99492,0.3065
62141,0.3065
4014,0.3065
33393,0.3065
11902,0.3065
50556,0.3064
59644,0.3064
82323,0.3064
45169,0.3064
59214,0.3064
86251,0.3064
96405,0.3064
28090,0.3064
17016,0.3064
33438,0.3064
76778,0.3063
2434,0.3063
61295,0.3063
48367,0.3063
24627,0.3063
53834,0.3063
9018,0.3063
78511,0.3063
59419,0.3062
46637,0.3062
35375,0.3062
2645,0.3062
53147,0.3062
14559,0.3062
55145,0.3062
33407,0.3061
82439,0.3061
29276,0.3061
25122,0.3061
68540,0.3061
49855,0.3061
31274,0.3061
10490,0.3061
90086,0.3060
67179,0.3060
5154,0.3060
50552,0.3060
94708,0.3059
61298,0.3059
46463,0.3059
69874,0.3059
34159,0.3059
94782,0.3058
32850,0.3058
94633,0.3058
41604,0.3057
12373,0.3057
99846,0.3057
85475,0.3057
63335,0.3057
90486,0.3057
82780,0.3057
44976,0.3057
8289,0.3057
41639,0.3056
34578,0.3056
28889,0.3056
18722,0.3056
28975,0.3056
47290,0.3056
79612,0.3056
37666,0.3056
10769,0.3056
99959,0.3055
41651,0.3055
2573,0.3054
44603,0.3054
44977,0.3054
92676,0.3054
68563,0.3054
52591,0.3054
52971,0.3053
93945,0.3053
14738,0.3053
52018,0.3053
22072,0.3053
92217,0.3053
37574,0.3053
90779,0.3052
58594,0.3052
10138,0.3052
42066,0.3052
79967,0.3052
57168,0.3052
85720,0.3052
61136,0.3052
54222,0.3051
2894,0.3051
38066,0.3051
22987,0.3051
37102,0.3051
6829,0.3050
27470,0.3050
95422,0.3050
41856,0.3049
39398,0.3049
96826,0.3049
56123,0.3049
33329,0.3048
8621,0.3048
96814,0.3048
76189,0.3048
8845,0.3048
59413,0.3047
44095,0.3047
67940,0.3047
19669,0.3047
30444,0.3047
13443,0.3047
60438,0.3046
85084,0.3046
65015,0.3046
66063,0.3046
33932,0.3046
11716,0.3046
68908,0.3046
30874,0.3046
48785,0.3046
21416,0.3045
84631,0.3045
35801,0.3045
96200,0.3045
26845,0.3045
44793,0.3045
99339,0.3045
79609,0.3045
8620,0.3045
87200,0.3045
35738,0.3045
43459,0.3044
20937,0.3044
41886,0.3044
47172,0.3044
67032,0.3044
43336,0.3043
14691,0.3043
10234,0.3043
51635,0.3043
53162,0.3042
3007,0.3042
76758,0.3042
10773,0.3042
76853,0.3042
86351,0.3042
51988,0.3042
92834,0.3041
61012,0.3041
57366,0.3041
14787,0.3041
64209,0.3041
90290,0.3040
4191,0.3040
59093,0.3040
41734,0.3040
45395,0.3040
26806,0.3040
44301,0.3040
87408,0.3040
11474,0.3039
53963,0.3039
22630,0.3039
10989,0.3039
38384,0.3038
98560,0.3038
283,0.3038
29400,0.3037
42205,0.3037
52687,0.3037
49762,0.3037
36236,0.3036
72364,0.3036
47532,0.3036
29672,0.3036
3922,0.3036
25198,0.3036
46468,0.3036
20580,0.3035
35833,0.3035
4383,0.3035
1833,0.3034
92279,0.3034
29599,0.3034
93045,0.3034
36645,0.3033
73305,0.3033
51056,0.3033
74381,0.3033
55094,0.3032
38606,0.3032
55980,0.3032
92727,0.3032
64924,0.3032
63631,0.3032
79666,0.3032
5319,0.3031
46217,0.3031
61894,0.3031
99618,0.3030
20854,0.3030
44677,0.3030
44572,0.3029
59267,0.3029
87332,0.3029
62223,0.3029
15442,0.3029
37627,0.3028
41297,0.3028
18323,0.3028
44422,0.3028
15861,0.3028
53109,0.3028
19899,0.3027
22177,0.3027
15526,0.3027
19609,0.3027
5483,0.3027
9122,0.3027
63529,0.3026
