ID,result
23575,0
23577,0
23581,0
23584,0
23586,0
23587,0
23588,0
23590,0
23593,0
23596,0
23597,0
23600,0
23601,0
23606,0
23608,0
23611,0
23614,0
23615,0
23616,0
23617,0
23618,0
23623,0
23624,0
23625,0
23627,0
23628,0
23629,1
23633,0
23634,0
23640,0
23641,0
23643,0
23645,0
23646,0
23648,0
23649,0
23656,0
23659,0
23660,0
23662,0
23665,0
23667,0
23669,1
23671,0
23674,0
23676,0
23678,0
23682,0
23683,0
23685,0
23686,0
23687,0
23689,0
23690,0
23696,0
23697,0
23701,0
23703,0
23706,1
23707,0
23710,0
23712,0
23713,0
23720,0
23721,0
23732,0
23735,0
23737,0
23738,0
23739,0
23740,0
23741,0
23742,0
23745,1
23746,0
23747,0
23748,0
23749,0
23750,0
23751,0
23756,0
23757,0
23758,0
23759,0
23761,0
23762,0
23768,0
23769,0
23772,0
23773,0
23774,0
23777,0
23781,0
23783,0
23788,0
23794,0
23797,0
23798,0
23799,0
23806,0
23808,0
23810,0
23814,0
23815,0
23816,0
23818,0
23825,0
23828,0
23830,0
23834,0
23836,0
23840,0
23841,0
23842,0
23848,0
23849,1
23854,0
23856,0
23857,0
23859,0
23861,0
23869,0
23871,0
23875,0
23877,0
23880,0
23885,0
23886,0
23887,0
23888,0
23890,0
23891,0
23892,0
23894,0
23899,0
23904,0
23906,0
23908,0
23913,0
23916,0
23918,0
23923,0
23927,0
23931,0
23934,0
23939,0
23941,0
23945,0
23946,0
23948,0
23953,0
23955,0
23956,0
23960,0
23964,0
23965,0
23966,0
23972,0
23974,0
23975,0
23976,0
23978,0
23981,0
23982,0
23983,0
23984,0
23985,0
23988,0
23994,0
23995,0
23996,0
23998,1
23999,0
24001,0
24002,0
24004,0
24012,0
24014,0
24018,0
24020,0
24024,0
24027,0
24030,0
24034,0
24035,0
24036,1
24037,0
24038,0
24039,0
24040,0
24041,0
24049,0
24052,0
24054,0
24057,0
24059,0
24060,0
24061,0
24066,0
24069,0
24070,0
24071,0
24073,0
24077,0
24078,0
24080,0
24081,0
24084,0
24086,0
24088,0
24090,0
24092,0
24093,0
24094,0
24097,0
24102,0
24114,0
24116,0
24120,0
24121,0
24123,0
24125,0
24128,0
24131,0
24132,0
24133,0
24135,0
24137,0
24139,0
24140,0
24142,0
24143,0
24145,0
24146,0
24147,0
24148,0
24156,0
24157,0
24158,0
24159,0
24162,0
24165,0
24166,0
24170,0
24171,0
24173,0
24175,0
24177,0
24178,0
24181,0
24184,0
24186,0
24189,0
24191,0
24192,0
24197,1
24203,0
24207,0
24211,0
24214,0
24215,0
24217,0
24218,0
24220,0
24222,0
24225,0
24227,0
24229,0
24231,0
24233,0
24235,0
24236,0
24237,0
24238,0
24239,0
24241,0
24242,0
24243,0
24245,0
24246,0
24249,0
24252,0
24257,0
24258,0
24260,0
24262,0
24265,0
24267,0
24270,0
24274,0
24280,0
24282,0
24283,0
24284,0
24285,0
24288,0
24292,0
24293,0
24299,0
24302,0
24303,0
24312,0
24314,0
24320,0
24322,0
24323,0
24326,0
24327,0
24332,0
24334,0
24336,0
24340,0
24341,0
24343,0
24346,0
24347,0
24348,0
24349,0
24351,0
24352,0
24355,0
24356,0
24357,0
24358,0
24360,0
24362,0
24364,0
24367,0
24369,0
24370,0
24377,0
24379,0
24381,0
24384,0
24388,0
24390,0
24393,0
24395,0
24397,0
24398,0
24401,0
24402,0
24406,0
24408,0
24411,0
24415,0
24416,0
24418,0
24420,0
24421,0
24422,0
24424,0
24425,0
24426,0
24427,0
24431,0
24432,0
24437,0
24440,0
24441,0
24449,0
24450,0
24451,0
24453,0
24458,0
24463,0
24465,0
24466,0
24470,0
24479,0
24480,0
24484,0
24485,0
24486,0
24489,0
24490,0
24493,0
24498,0
24500,0
24506,0
24507,0
24508,1
24511,0
24513,0
24515,0
24521,0
24522,0
24525,0
24528,0
24531,0
24532,0
24533,0
24535,1
24538,0
24539,0
24547,0
24549,0
24557,0
24559,0
24563,0
24564,0
24565,0
24566,0
24567,0
24568,0
24575,0
24579,0
24581,0
24583,0
24584,0
24586,0
24593,0
24594,0
24596,0
24597,0
24598,0
24600,0
24601,0
24604,0
24609,0
24610,0
24611,0
24614,0
24617,0
24619,0
24621,0
24624,0
24625,0
24627,0
24630,0
24631,0
24632,0
24636,0
24637,0
24638,0
24641,0
24643,0
24645,0
24647,0
24650,0
24652,0
24653,0
24654,0
24661,0
24662,0
24666,0
24675,0
24678,0
24681,0
24686,0
24689,0
24691,0
24696,0
24698,0
24701,0
24704,0
24707,0
24710,0
24712,0
24715,0
24718,0
24719,0
24720,0
24729,0
24731,0
24735,0
24736,0
24738,0
24743,0
24745,0
24753,0
24756,0
24759,0
24762,0
24763,0
24768,0
24775,0
24776,0
24779,0
24781,0
24783,0
24784,0
24787,0
24794,0
24796,0
24798,0
24799,0
24800,0
24803,0
24804,0
24805,0
24808,0
24809,0
24812,0
24813,0
24818,0
24825,0
24827,0
24830,0
24833,1
24835,0
24839,0
24840,0
24845,0
24849,0
24850,0
24852,0
24853,0
24854,0
24856,0
24857,0
24861,0
24863,0
24865,0
24870,0
24875,0
24883,0
24884,0
24885,0
24888,0
24890,0
24891,0
24895,0
24896,0
24900,0
24902,0
24903,0
24905,0
24906,0
24907,0
24909,0
24911,0
24912,0
24915,0
24917,0
24919,0
24921,0
24928,0
24929,0
24930,0
24931,0
24936,0
24939,0
24943,0
24944,0
24945,0
24947,0
24948,0
24950,0
24957,0
24959,0
24966,0
24967,0
24968,0
24970,0
24972,0
24973,0
24975,0
24977,0
24980,0
24981,0
24983,0
24985,0
24986,0
24991,0
24996,0
24999,0
25000,0
25002,0
25003,0
25008,0
25009,0
25011,0
25012,0
25014,0
25015,0
25016,0
25017,0
25018,0
25020,0
25021,0
25023,0
25025,0
25028,0
25030,0
25032,0
25035,0
25037,0
25039,0
25044,0
25046,0
25047,0
25049,0
25051,0
25056,0
25058,0
25059,0
25061,0
25065,0
25066,0
25070,0
25072,0
25076,0
25079,0
25080,0
25084,0
25085,0
25088,0
25089,0
25090,0
25094,0
25095,0
25100,0
25104,0
25106,0
25108,0
25111,0
25114,0
25115,0
25117,0
25122,0
25135,0
25136,0
25137,0
25139,0
25140,0
25141,0
25143,0
25144,0
25147,0
25152,0
25153,0
25154,0
25156,0
25160,0
25163,0
25164,0
25167,0
25169,0
25170,0
25171,0
25172,0
25174,0
25176,0
25180,0
25182,0
25183,0
25184,0
25186,0
25187,0
25188,0
25191,0
25194,0
25195,0
25197,0
25198,0
25202,0
25204,0
25205,0
25207,0
25209,0
25213,0
25214,0
25216,0
25217,0
25218,0
25220,0
25221,0
25228,0
25230,0
25237,0
25238,0
25240,0
25241,0
25242,0
25243,0
25249,0
25251,0
25259,0
25260,0
25265,0
25268,0
25269,0
25274,0
25275,0
25278,0
25285,0
25289,0
25293,0
25294,0
25295,0
25297,0
25299,0
25300,0
25303,0
25306,0
25307,0
25308,0
25309,0
25311,0
25313,0
25315,0
25318,0
25320,0
25324,0
25325,0
25327,0
25330,0
25333,0
25335,0
25337,0
25338,0
25342,0
25347,0
25349,0
25351,0
25352,0
25354,0
25357,0
25359,0
25362,0
25363,0
25365,0
25369,0
25370,0
25379,0
25380,0
25389,0
25390,0
25391,0
25396,0
25400,0
25403,0
25408,0
25411,0
25412,0
25413,0
25414,0
25415,0
25416,0
25422,0
25423,0
25424,0
25425,0
25426,0
25430,0
25437,0
25439,0
25442,0
25443,0
25444,0
25448,0
25449,0
25452,0
25454,0
25459,0
25461,0
25462,0
25463,0
25465,0
25466,0
25472,0
25474,0
25476,0
25477,0
25478,0
25480,0
25482,0
25487,0
25491,0
25492,0
25495,0
25497,0
25500,0
25502,0
25507,0
25510,0
25511,0
25513,0
25517,0
25519,0
25524,0
25526,0
25530,0
25531,0
25536,0
25539,0
25540,0
25541,0
25546,0
25550,0
25551,0
25553,0
25555,0
25556,0
25557,0
25559,0
25562,0
25563,0
25564,0
25565,0
25568,0
25569,0
25570,0
25572,0
25573,0
25576,0
25579,0
25580,0
25581,0
25585,0
25591,0
25593,0
25594,0
25595,0
25596,0
25597,0
25599,0
25600,0
25601,0
25607,0
25610,0
25615,0
25620,0
25621,0
25623,0
25626,0
25627,0
25631,0
25634,0
25635,0
25636,0
25646,0
25649,0
25650,0
25654,0
25658,0
25660,0
25661,0
25664,0
25667,0
25672,0
25679,0
25680,0
25681,0
25682,0
25683,0
25685,0
25689,0
25691,0
25693,0
25695,0
25698,0
25700,0
25705,0
25706,0
25707,0
25709,0
25712,0
25714,0
25717,0
25718,0
25726,0
25729,0
25731,0
25732,0
25733,0
25734,0
25735,0
25736,0
25739,0
25740,0
25741,0
25742,0
25746,0
25747,0
25748,0
25750,0
25754,0
25758,0
25759,0
25760,0
25763,0
25770,0
25771,0
25774,0
25777,0
25778,0
25781,0
25782,0
25784,0
25786,0
25788,0
25792,0
25793,0
25799,0
25802,0
25804,0
25806,0
25808,0
25809,0
25810,0
25812,0
25814,0
25815,0
25816,0
25818,0
25821,0
25822,0
25824,0
25830,0
25833,0
25836,0
25838,0
25839,0
25844,0
25845,0
25849,0
25851,0
25853,0
25856,1
25857,0
25858,0
25860,0
25861,0
25864,0
25865,0
25866,0
25868,0
25869,0
25871,0
25873,0
25874,0
25882,0
25883,0
25885,1
25887,0
25888,0
25889,0
25891,0
25895,0
25907,0
25908,0
25909,0
25910,1
25911,0
25914,0
25916,0
25917,0
25918,0
25919,0
25920,0
25921,0
25922,0
25923,0
25924,0
25926,0
25930,0
25932,0
25933,0
25935,0
25937,0
25938,0
25940,0
25947,0
25948,0
25952,0
25954,0
25955,0
25956,0
25957,0
25959,0
25962,0
25963,0
25964,0
25965,0
25970,0
25973,0
25975,0
25976,0
25977,0
25978,0
25981,0
25982,0
25984,0
25988,0
25989,0
25992,0
25993,0
25997,0
26000,0
26003,0
26004,0
26007,0
26009,0
26012,0
26014,0
26018,0
26020,0
26022,0
26027,0
26028,0
26029,0
26034,0
26035,0
26038,0
26040,1
26042,0
26046,0
26047,0
26048,0
26052,0
26053,0
26054,0
26066,0
26068,0
26069,0
26071,0
26072,0
26073,0
26075,0
26076,0
26078,0
26079,0
26080,0
26089,0
26090,0
26093,0
26095,0
26098,0
26101,0
26104,0
26106,0
26109,0
26110,0
26111,0
26114,0
26115,0
26117,0
26121,0
26124,0
26128,0
26129,0
26132,0
26134,0
26135,0
26136,0
26137,0
26138,0
26139,0
26142,0
26146,0
26147,0
26150,0
26153,0
26154,0
26155,0
26156,0
26157,0
26162,0
26167,0
26169,0
26170,0
26171,0
26172,0
26173,0
26175,0
26177,0
26180,0
26184,0
26188,0
26191,0
26197,0
26202,0
26204,0
26205,0
26206,0
26207,0
26208,0
26210,0
26217,0
26220,0
26221,1
26222,0
26224,0
26226,0
26230,0
26232,0
26238,0
26240,0
26241,0
26247,0
26251,0
26256,0
26261,0
26264,0
26266,0
26269,0
26271,0
26275,0
26280,0
26289,0
26290,0
26291,0
26294,0
26296,0
26305,0
26306,0
26307,0
26308,0
26312,0
26315,0
26317,0
26319,0
26321,0
26324,0
26325,0
26327,0
26328,0
26329,0
26330,0
26331,0
26334,0
26335,0
26337,0
26341,0
26342,0
26343,0
26344,0
26346,0
26347,0
26348,0
26351,0
26364,0
26365,0
26366,0
26369,0
26371,0
26372,0
26373,0
26374,0
26375,0
26376,0
26378,0
26379,1
26381,0
26384,0
26385,0
26388,0
26390,0
26391,0
26392,0
26394,0
26397,0
26402,0
26405,0
26406,0
26409,0
26410,0
26413,0
26414,0
26417,0
26419,0
26421,1
26425,0
26427,0
26435,0
26438,0
26445,0
26446,0
26449,0
26450,0
26455,0
26462,0
26466,0
26467,0
26469,0
26471,0
26473,0
26474,0
26475,0
26482,0
26483,0
26487,0
26489,0
26490,0
26491,0
26492,0
26493,0
26494,0
26495,0
26496,0
26498,0
26499,0
26501,0
26502,0
26503,0
26504,0
26506,0
26508,0
26509,0
26512,0
26513,0
26514,0
26516,0
26518,0
26522,0
26523,0
26524,0
26528,0
26530,0
26533,0
26535,0
26537,0
26539,0
26542,0
26543,0
26544,0
26545,0
26547,0
26550,0
26553,1
26555,1
26556,0
26557,0
26558,0
26567,0
26568,0
26572,0
26573,0
26577,0
26578,0
26579,0
26581,0
26587,0
26589,0
26597,0
26599,0
26600,0
26604,0
26605,0
26606,0
26607,0
26611,0
26620,0
26624,0
26625,0
26626,0
26627,0
26630,0
26632,0
26634,0
26635,0
26637,0
26640,0
26641,0
26642,0
26645,0
26646,0
26649,0
26652,0
26653,0
26656,0
26660,0
26661,0
26662,0
26663,0
26664,0
26666,0
26669,0
26670,0
26679,0
26682,0
26685,0
26686,0
26690,0
26691,0
26692,0
26693,0
26698,0
26701,0
26705,0
26707,0
26708,0
26709,0
26711,0
26713,0
26714,0
26716,0
26722,0
26724,0
26730,0
26734,0
26736,0
26740,0
26745,0
26746,0
26750,0
26761,0
26766,0
26770,0
26771,0
26772,0
26773,0
26777,0
26782,0
26783,0
26785,0
26787,0
26788,0
26789,0
26791,0
26792,0
26795,0
26797,0
26798,0
26799,0
26801,0
26804,0
26805,0
26806,0
26807,0
26810,0
26811,0
26816,0
26818,0
26820,0
26828,0
26830,0
26831,0
26834,0
26837,0
26838,0
26841,0
26842,0
26845,0
26846,0
26852,0
26855,0
26857,0
26862,0
26867,0
26868,0
26870,0
26872,0
26875,0
26878,0
26879,0
26889,0
26891,0
26892,0
26893,0
26894,1
26895,0
26897,0
26901,0
26910,0
26913,0
26918,0
26922,0
26924,0
26930,0
26932,0
26934,0
26940,0
26942,0
26943,0
26946,0
26947,0
26948,0
26949,0
26951,0
26957,0
26962,0
26968,0
26969,0
26972,0
26974,0
26975,0
26977,0
26978,0
26979,0
26980,0
26982,0
26984,0
26985,0
26987,0
26988,0
26989,0
26991,0
26992,0
26993,0
27000,0
27002,0
27004,0
27006,0
27008,0
27009,0
27012,0
27013,0
27016,0
27021,0
27022,0
27023,0
27024,0
27025,0
27026,0
27027,0
27032,1
27033,0
27034,0
27036,0
27037,0
27040,0
27042,0
27043,0
27047,0
27048,0
27049,0
27056,0
27057,0
27059,0
27061,0
27063,0
27065,0
27069,0
27070,0
27077,0
27078,0
27083,0
27086,1
27088,0
27089,0
27090,0
27092,0
27094,0
27096,0
27098,0
27099,0
27101,0
27102,0
27103,0
27104,0
27109,0
27112,0
27113,0
27116,0
27118,0
27119,0
27120,0
27121,0
27122,0
27123,0
27124,0
27126,0
27127,0
27128,0
27130,0
27134,0
27140,0
27144,0
27146,0
27148,0
27149,0
27152,0
27153,0
27156,0
27159,0
27160,0
27163,0
27164,0
27166,0
27175,0
27188,0
27189,0
27190,0
27193,0
27194,0
27196,0
27201,0
27202,0
27212,0
27218,0
27219,0
27229,0
27233,0
27234,0
27237,0
27238,0
27240,0
27242,0
27243,0
27245,0
27247,0
27249,0
27254,0
27261,0
27264,0
27270,0
27273,0
27275,0
27277,0
27279,1
27280,0
27281,0
27286,0
27287,0
27288,0
27291,0
27294,0
27295,0
27297,0
27299,0
27301,0
27302,0
27303,0
27304,0
27305,0
27310,0
27311,0
27315,0
27316,0
27317,0
27318,0
27319,0
27320,0
27323,0
27325,0
27327,0
27328,0
27329,0
27331,0
27332,0
27336,0
27341,0
27344,0
27348,0
27350,0
27353,0
27354,0
27355,0
27357,0
27358,0
27359,0
27361,0
27364,0
27367,0
27371,0
27375,0
27377,1
27381,0
27382,0
27385,0
27387,0
27389,0
27390,0
27393,0
27394,0
27395,0
27399,0
27402,0
27405,0
27408,1
27410,0
27411,0
27412,0
27413,0
27415,0
27416,0
27418,0
27419,0
27420,0
27423,0
27424,0
27430,0
27432,0
27433,0
27438,0
27439,0
27440,0
27441,0
27445,0
27448,1
27450,0
27454,0
27458,0
27462,0
27465,0
27470,0
27471,0
27473,0
27475,0
27476,0
27478,0
27480,0
27482,0
27486,0
27488,0
27491,0
27495,0
27497,0
27501,0
27504,0
27505,0
27507,0
27508,0
27512,0
27516,0
27518,0
27520,0
27526,0
27528,0
27530,0
27532,0
27535,0
27537,0
27538,0
27542,0
27547,0
27548,0
27549,0
27560,0
27561,0
27563,0
27565,0
27566,0
27571,0
27572,0
27573,0
27576,0
27584,0
27587,0
27591,0
27595,1
27597,0
27598,0
27601,0
27606,0
27607,0
27608,0
27614,0
27615,0
27617,0
27618,0
27623,0
27625,0
27628,0
27631,0
27632,0
27640,0
27641,0
27646,0
27647,0
27648,0
27655,0
27657,0
27661,0
27662,0
27664,0
27667,0
27668,0
27670,0
27681,0
27683,1
27688,0
27690,0
27693,0
27697,0
27699,0
27701,0
27706,0
27707,0
27709,0
27710,0
27713,0
27715,0
27720,0
27721,0
27727,0
27730,0
27733,0
27734,0
27738,0
27740,0
27743,0
27744,1
27745,0
27746,0
27747,0
27750,0
27752,0
27756,0
27759,0
27763,0
27764,0
27769,0
27771,0
27774,0
27777,0
27778,0
27786,0
27790,0
27791,0
27794,0
27797,0
27800,0
27801,0
27803,0
27805,0
27808,0
27809,0
27811,0
27812,0
27815,0
27816,0
27819,0
27823,0
27828,0
27830,0
27831,0
27832,1
27835,0
27836,0
27846,0
27848,0
27850,0
27851,0
27856,0
27862,0
27866,0
27868,0
27869,0
27870,0
27871,0
27872,0
27873,0
27875,0
27876,0
27881,0
27882,0
27883,0
27884,0
27885,0
27888,0
27890,0
27891,0
27893,0
27896,0
27897,0
27907,0
27909,0
27911,0
27912,0
27914,0
27916,0
27918,0
27919,0
27920,0
27922,0
27924,0
27937,0
27939,0
27940,0
27942,0
27943,0
27947,0
27948,0
27949,0
27951,0
27952,0
27953,0
27955,0
27958,0
27960,0
27964,0
27968,0
27973,0
27975,0
27978,0
27979,0
27980,0
27981,0
27982,0
27983,0
27984,0
27985,0
27990,0
27991,0
27998,0
28001,0
28003,0
28006,0
28009,0
28012,0
28013,0
28018,0
28021,0
28025,0
28028,0
28030,0
28036,0
28037,0
28038,0
28043,0
28044,0
28047,0
28049,0
28050,0
28051,0
28053,0
28054,0
28057,0
28059,0
28060,0
28061,0
28064,0
28066,0
28067,0
28069,1
28071,0
28072,0
28074,0
28075,0
28079,0
28082,0
28083,0
28089,0
28090,0
28092,0
28094,0
28097,0
28100,0
28101,0
28104,0
28107,0
28108,0
28111,0
28112,0
28115,0
28120,0
28122,0
28125,0
28127,0
28128,0
28130,0
28133,0
28136,0
28139,0
28141,0
28142,0
28143,0
28147,1
28150,0
28151,0
28152,0
28153,0
28154,0
28157,0
28160,0
28162,0
28170,0
28171,0
28173,0
28174,0
28175,0
28176,0
28182,0
28190,0
28193,0
28195,0
28197,0
28198,0
28200,0
28204,0
28206,0
28207,0
28211,0
28212,0
28213,0
28214,0
28215,0
28220,0
28221,0
28225,0
28226,0
28227,0
28229,0
28233,1
28236,0
28238,0
28240,0
28242,0
28244,0
28247,0
28249,0
28251,0
28252,0
28257,0
28260,0
28261,0
28263,0
28265,0
28266,0
28267,0
28268,0
28273,0
28274,0
28276,0
28277,0
28278,0
28282,0
28283,0
28284,0
28288,0
28289,0
28291,0
28292,0
28295,1
28296,0
28297,0
28303,0
28306,0
28308,0
28309,0
28310,0
28311,0
28317,0
28318,0
28320,0
28323,0
28324,1
28326,0
28327,0
28329,0
28330,0
28331,0
28333,0
28335,0
28340,0
28342,0
28343,0
28344,0
28353,0
28354,0
28356,0
28360,0
28365,0
28368,0
28370,0
28371,0
28373,0
28374,0
28377,0
28378,0
28389,0
28390,0
28391,0
28394,0
28395,0
28396,0
28411,0
28417,0
28419,0
28420,0
28424,0
28425,0
28427,0
28428,0
28432,0
28435,0
28437,0
28439,0
28441,0
28442,0
28445,0
28446,0
28448,0
28450,0
28451,0
28455,0
28456,0
28458,0
28459,1
28460,0
28464,0
28466,0
28468,0
28470,0
28472,0
28473,0
28475,0
28478,0
28481,0
28482,0
28483,0
28486,0
28487,0
28488,0
28492,0
28493,0
28501,0
28503,0
28506,0
28508,0
28509,0
28511,0
28515,0
28519,0
28523,0
28524,0
28527,0
28528,0
28532,0
28535,0
28536,0
28538,0
28540,0
28544,0
28550,0
28555,0
28556,0
28557,0
28563,0
28566,0
28579,0
28581,0
28584,0
28585,0
28589,0
28593,0
28597,0
28599,0
28600,0
28604,0
28608,0
28610,0
28611,0
28613,1
28614,0
28616,0
28617,0
28618,0
28620,0
28623,0
28626,0
28630,0
28633,0
28637,0
28638,0
28640,0
28641,0
28647,0
28648,0
28649,0
28652,0
28653,0
28654,0
28657,0
28660,0
28665,0
28670,0
28672,0
28674,0
28675,0
28676,0
28679,1
28683,0
28684,0
28691,0
28696,0
28701,0
28704,0
28705,0
28706,0
28708,0
28710,0
28713,0
28720,0
28723,0
28725,0
28727,0
28728,0
28729,0
28732,0
28734,0
28738,0
28741,0
28742,0
28745,0
28748,0
28749,0
28752,0
28753,0
28754,0
28757,0
28760,0
28761,0
28763,0
28764,0
28765,0
28770,0
28773,0
28777,0
28779,0
28780,0
28783,0
28784,0
28788,0
28790,0
28791,0
28796,0
28798,0
28804,0
28805,0
28810,0
28812,0
28813,0
28815,0
28816,0
28823,0
28825,0
28826,0
28829,0
28832,0
28834,0
28835,0
28839,0
28843,0
28848,0
28853,0
28855,0
28857,0
28858,0
28859,0
28865,0
28868,0
28873,0
28874,0
28876,0
28878,0
28881,0
28882,0
28884,0
28888,0
28889,0
28890,0
28891,0
28892,0
28893,0
28897,0
28898,0
28903,0
28906,0
28907,0
28910,0
28914,0
28915,1
28919,0
28923,0
28924,0
28925,0
28926,0
28928,0
28932,0
28933,1
28938,0
28939,0
28940,0
28944,0
28945,0
28946,0
28947,0
28949,0
28952,1
28955,0
28956,0
28957,0
28960,0
28961,0
28964,0
28965,0
28968,0
28972,0
28973,0
28974,0
28975,0
28977,0
28980,0
28984,0
28985,0
28987,0
28988,0
28990,1
28991,0
28993,0
28995,0
29003,0
29006,0
29007,0
29009,0
29010,0
29012,0
29013,0
29014,0
29016,0
29017,0
29021,0
29023,0
29025,0
29027,0
29030,0
29034,0
29035,0
29036,1
29037,0
29038,0
29041,0
29046,0
29052,0
29055,0
29056,0
29058,0
29059,0
29060,0
29062,0
29065,0
29067,0
29069,0
29071,1
29072,0
29074,0
29075,0
29078,0
29079,0
29084,0
29088,0
29089,0
29090,0
29092,0
29094,0
29096,0
29098,0
29099,0
29101,0
29102,0
29108,0
29109,0
29112,0
29115,0
29117,0
29120,0
29122,0
29123,0
29127,0
29128,0
29129,0
29130,0
29133,0
29134,0
29136,0
29137,0
29139,0
29141,0
29143,0
29148,0
29152,0
29154,0
29155,0
29156,0
29157,0
29158,0
29160,0
29162,0
29167,0
29168,0
29170,0
29171,0
29172,0
29175,0
29176,0
29178,1
29180,1
29181,0
29184,0
29185,0
29188,0
29189,0
29195,0
29199,0
29202,0
29204,1
29206,0
29210,0
29223,0
29224,0
29240,0
29243,0
29244,0
29245,0
29247,0
29249,0
29253,0
29255,0
29256,0
29258,0
29262,0
29264,0
29265,0
29268,0
29270,0
29272,1
29275,0
29276,0
29284,0
29286,0
29288,0
29289,0
29298,0
29301,0
29304,0
29305,0
29307,0
29308,0
29311,0
29312,0
29313,0
29314,0
29323,0
29324,0
29325,0
29329,0
29331,0
29333,0
29336,0
29339,0
29344,0
29345,0
29348,0
29350,1
29356,0
29357,0
29358,0
29360,0
29363,0
29368,0
29369,0
29370,0
29371,0
29377,1
29378,0
29380,0
29381,0
29383,0
29392,0
29393,0
29395,0
29396,0
29398,0
29400,0
29403,0
29404,0
29411,0
29413,0
29417,0
29420,0
29421,0
29422,0
29425,0
29426,0
29427,1
29429,0
29430,0
29435,0
29441,0
29442,0
29443,0
29445,0
29447,0
29450,0
29452,0
29453,0
29455,0
29459,0
29462,0
29466,0
29467,0
29471,0
29475,0
29477,0
29483,0
29488,1
29489,0
29492,0
29497,0
29498,0
29500,0
29501,0
29502,1
29504,0
29505,0
29506,0
29510,0
29516,0
29517,0
29518,0
29519,0
29527,0
29529,0
29530,1
29531,0
29537,0
29538,0
29539,0
29541,0
29542,0
29544,0
29547,0
29553,0
29559,0
29563,0
29564,0
29569,0
29572,0
29575,0
29576,0
29578,0
29580,0
29581,0
29582,0
29583,0
29586,0
29589,0
29590,0
29591,0
29592,0
29593,0
29598,0
29599,0
29603,0
29606,1
29607,0
29610,0
29618,0
29622,0
29624,0
29627,0
29628,0
29630,1
29637,0
29642,0
29646,0
29647,0
29652,0
29654,0
29655,0
29661,0
29662,0
29665,0
29666,0
29669,0
29671,0
29672,0
29675,0
29677,0
29678,0
29680,0
29686,0
29688,0
29690,0
29691,0
29694,0
29696,0
29700,0
29703,0
29704,0
29706,0
29707,0
29711,0
29712,0
29718,0
29721,0
29725,0
29727,0
29735,0
29737,0
29741,0
29742,0
29745,0
29747,0
29753,0
29756,0
29760,0
29761,0
29764,0
29765,0
29766,0
29768,0
29772,0
29773,0
29774,0
29777,0
29778,0
29780,0
29788,0
29796,0
29798,0
29800,1
29803,0
29804,0
29805,0
29806,0
29807,0
29809,0
29813,0
29814,0
29819,0
29820,0
29822,0
29826,0
29828,0
29831,0
29832,0
29836,0
29840,0
29842,0
29843,0
29845,1
29855,0
29856,0
29857,0
29858,0
29860,0
29862,0
29863,0
29865,0
29866,0
29867,0
29869,0
29870,0
29871,0
29873,0
29874,0
29881,0
29883,0
29884,0
29885,0
29886,0
29887,0
29890,0
29896,0
29901,0
29906,0
29907,0
29910,0
29912,0
29917,0
29918,0
29919,0
29926,0
29927,0
29928,0
29930,0
29933,0
29936,0
29937,0
29940,0
29948,0
29949,0
29951,0
29952,0
29958,1
29959,0
29960,0
29961,0
29962,0
29968,0
29969,0
29971,0
29978,0
29981,0
29982,0
29986,0
29989,0
29991,0
29992,0
29995,0
30000,0
30001,0
30004,0
30007,0
30010,0
30017,0
30019,0
30024,0
30028,0
30031,0
30032,0
30034,0
30037,0
30038,0
30039,0
30040,0
30041,0
30044,0
30046,0
30048,0
30050,0
30051,0
30055,0
30057,0
30058,0
30064,0
30065,0
30066,0
30067,0
30068,0
30070,0
30072,0
30079,0
30081,0
30085,0
30088,0
30091,0
30093,0
30101,0
30102,0
30104,0
30110,0
30112,0
30117,0
30119,0
30124,0
30127,0
30128,0
30129,0
30137,0
30138,0
30139,0
30143,0
30146,0
30150,0
30151,0
30152,0
30154,0
30157,0
30160,0
30162,0
30164,0
30166,0
30169,0
30170,1
30171,0
30175,0
30176,0
30180,0
30186,0
30188,0
30190,0
30191,0
30197,0
30199,0
30209,0
30212,0
30224,0
30227,0
30230,0
30236,0
30239,0
30244,0
30245,0
30248,0
30253,0
30254,0
30257,0
30260,0
30267,0
30268,0
30273,0
30274,0
30276,0
30279,0
30281,0
30283,0
30286,0
30287,0
30288,0
30291,0
30292,0
30299,0
30300,0
30303,0
30304,0
30305,0
30307,0
30309,0
30310,0
30312,0
30314,0
30317,0
30320,0
30322,0
30324,0
30327,0
30330,0
30332,0
30334,0
30338,0
30339,0
30341,0
30343,0
30344,0
30345,0
30348,0
30352,0
30354,0
30356,0
30358,0
30360,0
30362,0
30363,0
30364,0
30367,0
30372,0
30373,0
30375,0
30376,0
30378,0
30380,0
30382,0
30383,0
30385,0
30391,0
30395,0
30396,0
30400,0
30402,0
30404,0
30406,0
30408,0
30409,0
30411,0
30412,0
30415,0
30417,0
30419,0
30421,0
30422,0
30424,0
30426,0
30428,0
30429,0
30440,0
30442,0
30444,0
30445,0
30447,0
30454,0
30455,0
30457,0
30459,0
30466,0
30469,0
30475,1
30478,0
30479,0
30484,0
30485,0
30486,0
30489,0
30490,0
30491,0
30493,0
30495,0
30497,0
30498,0
30499,0
30500,0
30501,1
30502,0
30503,0
30505,0
30508,0
30510,0
30512,0
30514,0
30516,0
30520,0
30521,0
30522,0
30524,0
30526,0
30527,0
30530,0
30533,0
30534,0
30535,0
30536,0
30540,0
30549,0
