ID,label,pred
21181,0.1,0.15708378
21188,0.1,0.0968842
21189,0.1,0.1418748
21194,0.1,0.07731567
21198,0.1,0.059389215
21199,0.1,0.18210813
21201,0.1,0.24143116
21204,0.1,0.104074016
21205,0.1,0.055558346
21208,0.1,0.07588224
21209,0.1,0.40196547
21210,0.1,0.13759653
21211,0.1,0.047504734
21214,0.1,0.104534246
21220,0.1,0.11018861
21221,0.1,0.06885065
21223,0.1,0.054846797
21229,0.1,0.15295772
21230,0.1,0.18689905
21231,0.1,0.29272914
21232,0.1,0.12688428
21234,0.1,0.12877423
21236,0.1,0.08247745
21239,0.1,0.10852802
21240,0.1,0.11923316
21245,0.1,0.06358866
21248,0.1,0.035190407
21254,0.1,0.06676348
21262,0.1,0.32702225
21264,0.1,0.10641387
21265,0.1,0.17633936
21267,0.1,0.10073368
21268,0.1,0.10575704
21269,0.1,0.12910306
21270,0.1,0.2586929
21271,0.1,0.15724577
21272,0.1,0.32603624
21273,0.1,0.14339979
21278,0.1,0.16141324
21279,0.1,0.14649247
21282,0.1,0.4015583
21284,0.1,0.14809752
21285,0.1,0.17804413
21286,0.1,0.30758512
21290,0.1,0.18278892
21292,0.1,0.29855564
21296,0.1,0.22446615
21297,0.1,0.29382858
21303,0.1,0.13257337
21305,0.1,0.06724826
21306,0.1,0.13610727
21307,0.1,0.12264721
21308,0.1,0.12299071
21310,0.1,0.1892961
21311,0.1,0.08776078
21318,0.1,0.16555257
21321,0.1,0.1505314
21327,0.1,0.26943463
21328,0.1,0.089279436
21329,0.1,0.03710883
21330,0.1,0.13427208
21334,0.1,0.23160473
21335,0.1,0.1202159
21338,0.1,0.09465343
21339,0.1,0.10199402
21347,0.1,0.09703598
21352,0.1,0.14766969
21357,0.1,0.22044691
21358,0.1,0.032559495
21360,0.1,0.21787451
21362,0.1,0.3614775
21364,0.1,0.3783162
21366,0.1,0.05231595
21367,0.1,0.15284564
21368,0.1,0.17957087
21373,0.1,0.28549844
21379,0.1,0.16921443
21381,0.1,0.055836614
21382,0.1,0.4817487
21383,0.1,0.1127805
21384,0.1,0.2056095
21388,0.1,0.12695706
21389,0.1,0.17763229
21390,0.1,0.12438527
21392,0.1,0.16635586
21393,0.1,0.16383517
21397,0.1,0.1290804
21398,0.1,0.2166195
21399,0.1,0.083156005
21400,0.1,0.62965375
21401,0.1,0.08220532
21402,0.1,0.17568104
21407,0.1,0.13671577
21408,0.1,0.1724627
21411,0.1,0.074848235
21412,0.1,0.24359092
21413,0.1,0.16699181
21415,0.1,0.080794975
21416,0.1,0.3020053
21417,0.1,0.09300421
21418,0.1,0.17491318
21419,0.1,0.17846449
21420,0.1,0.21226512
21421,0.1,0.08606728
21423,0.1,0.17275396
21426,0.1,0.16519482
21430,0.1,0.12671122
21444,0.1,0.11742827
21447,0.1,0.11621391
21448,0.1,0.08511569
21449,0.1,0.06410185
21452,0.1,0.03300476
21455,0.1,0.10791076
21457,0.1,0.165314
21458,0.1,0.13732278
21459,0.1,0.08696657
21470,0.1,0.1657096
21471,0.1,0.114015914
21477,0.1,0.06648928
21479,0.1,0.15506735
21483,0.1,0.15395798
21487,0.1,0.07269803
21489,0.1,0.4009709
21493,0.1,0.1701575
21495,0.1,0.40181273
21503,0.1,0.22751673
21504,0.1,0.21621992
21507,0.1,0.35001704
21508,0.1,0.39014035
21510,0.1,0.09419961
21512,0.1,0.046148147
21513,0.1,0.14121181
21514,0.1,0.2603856
21520,0.1,0.06648928
21521,0.1,0.19878645
21522,0.1,0.5890468
21523,0.1,0.086092785
21524,0.1,0.05338446
21528,0.1,0.13972671
21534,0.1,0.135689
21535,0.1,0.18001254
21541,0.1,0.05908903
21542,0.1,0.19422084
21544,0.1,0.1386016
21546,0.1,0.018750856
21550,0.1,0.48067954
21553,0.1,0.10171157
21557,0.1,0.08529969
21559,0.1,0.0742414
21563,0.1,0.119876854
21566,0.1,0.18771467
21567,0.1,0.03559982
21571,0.1,0.13389222
21572,0.1,0.39081672
21576,0.1,0.019340726
21577,0.1,0.06613169
21578,0.1,0.28549844
21585,0.1,0.05116096
21591,0.1,0.083052725
21592,0.1,0.16333441
21595,0.1,0.23497947
21597,0.1,0.106827535
21598,0.1,0.086863294
21599,0.1,0.18358617
21601,0.1,0.3043874
21602,0.1,0.38387161
21607,0.1,0.2684443
21611,0.1,0.1204473
21614,0.1,0.475821
21616,0.1,0.269677
21619,0.1,0.12367632
21622,0.1,0.20787773
21623,0.1,0.079900995
21624,0.1,0.061951708
21626,0.1,0.035739187
21627,0.1,0.01969183
21630,0.1,0.0466428
21633,0.1,0.18048191
21634,0.1,0.07169026
21639,0.1,0.041490313
21640,0.1,0.1626209
21646,0.1,0.32211936
21650,0.1,0.06731771
21655,0.1,0.11411917
21658,0.1,0.31278455
21659,0.1,0.06847679
21662,0.1,0.2525028
21664,0.1,0.09533081
21665,0.1,0.08678585
21666,0.1,0.110959746
21667,0.1,0.14623682
21668,0.1,0.022232205
21669,0.1,0.10830375
21673,0.1,0.14708818
21674,0.1,0.28367332
21676,0.1,0.2945956
21680,0.1,0.16237415
21682,0.1,0.07382508
21686,0.1,0.18230605
21687,0.1,0.0429526
21691,0.1,0.04690809
21692,0.1,0.06363682
21698,0.1,0.07355502
21702,0.1,0.15409559
21703,0.1,0.13403581
21705,0.1,0.117445394
21706,0.1,0.087454006
21708,0.1,0.06914414
21709,0.1,0.076010466
21712,0.1,0.11123584
21713,0.1,0.14842302
21715,0.1,0.060891315
21718,0.1,0.2911341
21719,0.1,0.064374864
21721,0.1,0.028013583
21726,0.1,0.07121291
21727,0.1,0.32251137
21732,0.1,0.06648928
21735,0.1,0.071575366
21736,0.1,0.2191808
21739,0.1,0.38196734
21742,0.1,0.108290486
21745,0.1,0.16130957
21747,0.1,0.10692032
21749,0.1,0.33813727
21752,0.1,0.12565836
21753,0.1,0.19836907
21756,0.1,0.16277128
21759,0.1,0.14125311
21763,0.1,0.3299245
21765,0.1,0.1367446
21768,0.1,0.1946449
21769,0.1,0.1567305
21771,0.1,0.50488454
21772,0.1,0.18835564
21777,0.1,0.1647758
21781,0.1,0.13302904
21784,0.1,0.07210597
21785,0.1,0.57773846
21786,0.1,0.30812487
21788,0.1,0.11322855
21789,0.1,0.16685258
21791,0.1,0.09821912
21796,0.1,0.081791975
21797,0.1,0.16359411
21798,0.1,0.063428305
21802,0.1,0.119886145
21812,0.1,0.09782401
21813,0.1,0.12224274
21815,0.1,0.13044211
21818,0.1,0.14773627
21821,0.1,0.12412506
21822,0.1,0.17626809
21823,0.1,0.119954415
21828,0.1,0.23648016
21830,0.1,0.17315415
21831,0.1,0.11180419
21835,0.1,0.21777205
21838,0.1,0.11158373
21839,0.1,0.09308992
21841,0.1,0.11671568
21846,0.1,0.35030338
21848,0.1,0.020669268
21851,0.1,0.18197875
21853,0.1,0.046999633
21854,0.1,0.14708766
21856,0.1,0.05112766
21860,0.1,0.30428532
21861,0.1,0.17315583
21862,0.1,0.08184799
21863,0.1,0.34892747
21864,0.1,0.11088332
21865,0.1,0.15930724
21866,0.1,0.06977312
21867,0.1,0.07030445
21868,0.1,0.16545847
21869,0.1,0.15157168
21870,0.1,0.56923896
21872,0.1,0.045038484
21878,0.1,0.08515104
21880,0.1,0.061171163
21881,0.1,0.37725082
21883,0.1,0.099307634
21884,0.1,0.11790157
21886,0.1,0.31051067
21887,0.1,0.2675117
21888,0.1,0.19063208
21891,0.1,0.37029862
21894,0.1,0.1606731
21895,0.1,0.049969345
21900,0.1,0.12558167
21902,0.1,0.32016817
21905,0.1,0.042384066
21909,0.1,0.14925267
21911,0.1,0.04816421
21912,0.1,0.21772984
21913,0.1,0.30474052
21922,0.1,0.17175567
21926,0.1,0.28162637
21928,0.1,0.3736241
21931,0.1,0.14842342
21938,0.1,0.2797241
21939,0.1,0.5437957
21941,0.1,0.21891843
21946,0.1,0.14029776
21948,0.1,0.043770954
21950,0.1,0.12542592
21952,0.1,0.14099337
21953,0.1,0.03186206
21956,0.1,0.2103587
21958,0.1,0.10631142
21960,0.1,0.1932634
21962,0.1,0.13874869
21965,0.1,0.11751529
21966,0.1,0.19763947
21967,0.1,0.15540111
21968,0.1,0.073141634
21969,0.1,0.108535305
21975,0.1,0.1269624
21977,0.1,0.055781662
21980,0.1,0.24920502
21981,0.1,0.16258575
21985,0.1,0.08167815
21989,0.1,0.04191368
21990,0.1,0.062818006
21991,0.1,0.19925968
21992,0.1,0.07203162
21993,0.1,0.1136035
21996,0.1,0.20211552
21997,0.1,0.2906608
21999,0.1,0.08996933
22001,0.1,0.14067455
22002,0.1,0.15674429
22003,0.1,0.082458675
22004,0.1,0.06452712
22010,0.1,0.22077939
22011,0.1,0.08901458
22014,0.1,0.28090203
22018,0.1,0.07087035
22019,0.1,0.18131085
22021,0.1,0.19336897
22022,0.1,0.20276617
22026,0.1,0.1435493
22031,0.1,0.15898612
22032,0.1,0.038215596
22035,0.1,0.11678689
22036,0.1,0.20571059
22040,0.1,0.23805773
22043,0.1,0.16717614
22045,0.1,0.06583413
22046,0.1,0.15146129
22050,0.1,0.07054364
22051,0.1,0.24541217
22053,0.1,0.14036484
22055,0.1,0.1911106
22058,0.1,0.13081968
22060,0.1,0.15757897
22062,0.1,0.1827936
22063,0.1,0.14172816
22065,0.1,0.099930756
22067,0.1,0.16775808
22070,0.1,0.11985978
22072,0.1,0.24502437
22073,0.1,0.2421756
22078,0.1,0.18192415
22080,0.1,0.15517382
22081,0.1,0.14854711
22082,0.1,0.06595665
22084,0.1,0.042737614
22085,0.1,0.17511034
22086,0.1,0.02961801
22087,0.1,0.14320938
22091,0.1,0.24906409
22093,0.1,0.16807798
22099,0.1,0.13266864
22101,0.1,0.08808425
22102,0.1,0.13467138
22109,0.1,0.12962785
22110,0.1,0.28930455
22120,0.1,0.12027716
22123,0.1,0.22951068
22127,0.1,0.05678751
22136,0.1,0.3081158
22137,0.1,0.08000705
22139,0.1,0.120216236
22140,0.1,0.22883111
22141,0.1,0.12934922
22144,0.1,0.106772445
22146,0.1,0.15955864
22147,0.1,0.23823324
22149,0.1,0.14297721
22151,0.1,0.11963553
22152,0.1,0.0774213
22158,0.1,0.1557079
22159,0.1,0.21108769
22160,0.1,0.074453324
22161,0.1,0.17140268
22163,0.1,0.30475762
22164,0.1,0.18386212
22167,0.1,0.1965279
22169,0.1,0.29464185
22170,0.1,0.18391371
22171,0.1,0.15760724
22172,0.1,0.024981579
22173,0.1,0.3355387
22177,0.1,0.3076676
22178,0.1,0.23069979
22180,0.1,0.08915192
22188,0.1,0.082220696
22193,0.1,0.03127737
22195,0.1,0.03770761
22201,0.1,0.22890015
22207,0.1,0.2019116
22208,0.1,0.08095879
22209,0.1,0.121623494
22213,0.1,0.5507255
22215,0.1,0.06452712
22217,0.1,0.08517354
22220,0.1,0.11331633
22222,0.1,0.106481515
22224,0.1,0.16875058
22226,0.1,0.06583413
22227,0.1,0.09372883
22229,0.1,0.21657348
22230,0.1,0.28239128
22235,0.1,0.21672101
22237,0.1,0.14413987
22238,0.1,0.04947589
22239,0.1,0.16301309
22240,0.1,0.4404036
22246,0.1,0.07532365
22248,0.1,0.084285654
22251,0.1,0.33427167
22253,0.1,0.11835539
22254,0.1,0.1527953
22257,0.1,0.20352986
22258,0.1,0.10887119
22259,0.1,0.0632188
22262,0.1,0.32376403
22264,0.1,0.20849358
22265,0.1,0.063986406
22267,0.1,0.15890758
22271,0.1,0.28332877
22272,0.1,0.18601887
22273,0.1,0.036632646
22283,0.1,0.1471016
22284,0.1,0.33991322
22286,0.1,0.1716509
22290,0.1,0.21695782
22294,0.1,0.12252929
22296,0.1,0.2029113
22297,0.1,0.1581638
22299,0.1,0.16507393
22303,0.1,0.06657121
22305,0.1,0.15123169
22307,0.1,0.08272328
22311,0.1,0.078026354
22313,0.1,0.34643072
22314,0.1,0.11649254
22316,0.1,0.22271597
22317,0.1,0.13145678
22318,0.1,0.11627072
22321,0.1,0.1921518
22323,0.1,0.1426397
22324,0.1,0.1479344
22325,0.1,0.091367446
22330,0.1,0.36083958
22332,0.1,0.03832332
22339,0.1,0.10083465
22340,0.1,0.27653703
22341,0.1,0.12963517
22343,0.1,0.08296855
22344,0.1,0.081110075
22347,0.1,0.39459735
22348,0.1,0.13560788
22351,0.1,0.036666777
22352,0.1,0.08500839
22358,0.1,0.4148256
22359,0.1,0.13463806
22361,0.1,0.2843397
22363,0.1,0.14720863
22364,0.1,0.101238124
22365,0.1,0.15477185
22366,0.1,0.19886385
22370,0.1,0.021328524
22378,0.1,0.21912207
22379,0.1,0.55605793
22380,0.1,0.060285244
22381,0.1,0.18084542
22385,0.1,0.15213986
22386,0.1,0.13209143
22388,0.1,0.29933897
22389,0.1,0.09730075
22392,0.1,0.10890355
22395,0.1,0.20120387
22399,0.1,0.14087737
22401,0.1,0.1471016
22403,0.1,0.16679814
22407,0.1,0.13435414
22408,0.1,0.12040079
22415,0.1,0.26706192
22417,0.1,0.18352634
22423,0.1,0.13763632
22425,0.1,0.19562133
22428,0.1,0.30993882
22429,0.1,0.14973132
22433,0.1,0.106780656
22435,0.1,0.13216047
22439,0.1,0.05996674
22440,0.1,0.28160113
22441,0.1,0.30881914
22443,0.1,0.046414535
22444,0.1,0.107693925
22445,0.1,0.24621654
22449,0.1,0.09340727
22452,0.1,0.18797378
22453,0.1,0.38387534
22454,0.1,0.126301
22458,0.1,0.17151943
22459,0.1,0.07422234
22466,0.1,0.2736766
22467,0.1,0.13177542
22468,0.1,0.10792266
22474,0.1,0.1724463
22481,0.1,0.11064281
22482,0.1,0.026234651
22485,0.1,0.09346334
22486,0.1,0.14325
22487,0.1,0.19061048
22491,0.1,0.2881049
22493,0.1,0.22054414
22496,0.1,0.05150881
22500,0.1,0.04166002
22504,0.1,0.1423544
22511,0.1,0.19592261
22512,0.1,0.14086914
22513,0.1,0.151666
22515,0.1,0.31138128
22516,0.1,0.10276285
22518,0.1,0.1423544
22525,0.1,0.11802121
22529,0.1,0.10895497
22531,0.1,0.056121387
22532,0.1,0.10188029
22537,0.1,0.3348801
22538,0.1,0.036570817
22539,0.1,0.044721544
22541,0.1,0.076379545
22542,0.1,0.2685277
22543,0.1,0.05942857
22548,0.1,0.33405453
22550,0.1,0.035474084
22555,0.1,0.2409822
22556,0.1,0.34139284
22557,0.1,0.18637148
22560,0.1,0.27689162
22561,0.1,0.30993408
22562,0.1,0.12036624
22563,0.1,0.12415399
22568,0.1,0.12155884
22569,0.1,0.16481556
22570,0.1,0.1245772
22571,0.1,0.190479
22572,0.1,0.030563379
22573,0.1,0.13758682
22574,0.1,0.028189376
22576,0.1,0.4816973
22578,0.1,0.113312796
22579,0.1,0.08033168
22583,0.1,0.021593904
22585,0.1,0.07286645
22586,0.1,0.1216108
22587,0.1,0.23157474
22588,0.1,0.19996439
22589,0.1,0.19299781
22590,0.1,0.06182353
22591,0.1,0.2789432
22596,0.1,0.09272747
22597,0.1,0.17922586
22598,0.1,0.17533669
22606,0.1,0.17728177
22610,0.1,0.09975875
22611,0.1,0.11928723
22621,0.1,0.047561016
22622,0.1,0.16025761
22623,0.1,0.05210447
22627,0.1,0.157948
22628,0.1,0.057267748
22630,0.1,0.13829829
22631,0.1,0.13989697
22634,0.1,0.14009304
22636,0.1,0.09584902
22638,0.1,0.05225818
22641,0.1,0.16166201
22642,0.1,0.1311023
22648,0.1,0.18512793
22651,0.1,0.2601009
22652,0.1,0.3457855
22653,0.1,0.14779104
22664,0.1,0.07903469
22665,0.1,0.11474708
22668,0.1,0.37487942
22669,0.1,0.27428743
22672,0.1,0.046978332
22675,0.1,0.07688619
22677,0.1,0.19300254
22679,0.1,0.15658422
22680,0.1,0.13848414
22685,0.1,0.30492166
22686,0.1,0.2931018
22689,0.1,0.16024888
22692,0.1,0.18379349
22696,0.1,0.3246121
22697,0.1,0.08412261
22699,0.1,0.15639848
22704,0.1,0.11084309
22710,0.1,0.07438543
22711,0.1,0.070480354
22713,0.1,0.21639411
22714,0.1,0.052660722
22715,0.1,0.27954885
22718,0.1,0.05562758
22720,0.1,0.11236883
22723,0.1,0.22730473
22724,0.1,0.16433482
22726,0.1,0.0655136
22729,0.1,0.17244293
22731,0.1,0.3822227
22738,0.1,0.29419994
22744,0.1,0.071779594
22745,0.1,0.11853481
22750,0.1,0.121500075
22751,0.1,0.16406442
22752,0.1,0.06631778
22755,0.1,0.079350404
22759,0.1,0.36922255
22761,0.1,0.058803834
22766,0.1,0.16407499
22767,0.1,0.094320804
22768,0.1,0.5493721
22769,0.1,0.084897794
22770,0.1,0.035524074
22772,0.1,0.37631622
22778,0.1,0.26348585
22782,0.1,0.13929059
22783,0.1,0.14880405
22785,0.1,0.125615
22789,0.1,0.13110068
22790,0.1,0.14696401
22792,0.1,0.030581634
22793,0.1,0.06918534
22794,0.1,0.14947855
22795,0.1,0.22641924
22798,0.1,0.08357495
22799,0.1,0.14947274
22800,0.1,0.14337267
22802,0.1,0.024515372
22814,0.1,0.05244806
22815,0.1,0.17735225
22816,0.1,0.3386299
22832,0.1,0.15567309
22833,0.1,0.030941134
22836,0.1,0.2519831
22837,0.1,0.041133393
22843,0.1,0.24469088
22845,0.1,0.10889254
22846,0.1,0.18122102
22848,0.1,0.20569493
22852,0.1,0.13898636
22855,0.1,0.37346822
22856,0.1,0.116135545
22857,0.1,0.1727144
22859,0.1,0.07562371
22864,0.1,0.06664376
22865,0.1,0.22613007
22866,0.1,0.13845523
22867,0.1,0.18891336
22869,0.1,0.27560374
22870,0.1,0.224355
22874,0.1,0.039884828
22875,0.1,0.2442401
22879,0.1,0.11269996
22883,0.1,0.2513804
22884,0.1,0.09702241
22887,0.1,0.059236523
22888,0.1,0.35656494
22889,0.1,0.19275254
22891,0.1,0.088612296
22895,0.1,0.1741566
22900,0.1,0.10675576
22904,0.1,0.18573244
22905,0.1,0.13391075
22907,0.1,0.14513144
22908,0.1,0.11022651
22917,0.1,0.04080054
22919,0.1,0.039850846
22920,0.1,0.14875847
22921,0.1,0.12317503
22923,0.1,0.21815757
22925,0.1,0.14142184
22927,0.1,0.07283111
22930,0.1,0.16873021
22931,0.1,0.105936855
22935,0.1,0.03765775
22942,0.1,0.016591543
22944,0.1,0.19024563
22947,0.1,0.16498776
22951,0.1,0.08227373
22952,0.1,0.07388728
22953,0.1,0.082791604
22956,0.1,0.32770237
22962,0.1,0.07603736
22963,0.1,0.13783455
22967,0.1,0.082977295
22968,0.1,0.034313377
22971,0.1,0.29486045
22972,0.1,0.09967517
22976,0.1,0.07244265
22980,0.1,0.45825785
22982,0.1,0.27992567
22984,0.1,0.0805663
22986,0.1,0.09893293
22987,0.1,0.3040768
22988,0.1,0.14879063
22993,0.1,0.14478636
22994,0.1,0.16985583
22997,0.1,0.29350978
23003,0.1,0.1481112
23005,0.1,0.040535584
23006,0.1,0.37655455
23008,0.1,0.35417652
23014,0.1,0.37219757
23019,0.1,0.035573244
23020,0.1,0.11928492
23024,0.1,0.12511902
23028,0.1,0.35687864
23030,0.1,0.110160075
23034,0.1,0.1826703
23037,0.1,0.15996432
23038,0.1,0.112850584
23039,0.1,0.12027282
23040,0.1,0.08131894
23041,0.1,0.09012883
23042,0.1,0.14529836
23043,0.1,0.606133
23044,0.1,0.109391354
23049,0.1,0.21110988
23050,0.1,0.101714745
23052,0.1,0.054033607
23054,0.1,0.3314975
23056,0.1,0.34071285
23059,0.1,0.21708466
23063,0.1,0.076269954
23065,0.1,0.09867352
23066,0.1,0.23911801
23067,0.1,0.11900763
23072,0.1,0.08038517
23074,0.1,0.17753749
23075,0.1,0.11462761
23082,0.1,0.1398091
23083,0.1,0.021579588
23088,0.1,0.11653447
23089,0.1,0.03765775
23093,0.1,0.24906977
23102,0.1,0.09687427
23103,0.1,0.15990017
23106,0.1,0.1442536
23110,0.1,0.13641931
23112,0.1,0.15325145
23113,0.1,0.17191744
23114,0.1,0.096988395
23119,0.1,0.07176013
23120,0.1,0.3031484
23121,0.1,0.13257563
23122,0.1,0.055994
23123,0.1,0.07558857
23124,0.1,0.4937475
23128,0.1,0.15697335
23130,0.1,0.12161907
23134,0.1,0.14094439
23135,0.1,0.2785532
23137,0.1,0.15290073
23138,0.1,0.33850136
23139,0.1,0.24642211
23141,0.1,0.09970607
23142,0.1,0.14369282
23145,0.1,0.34839326
23146,0.1,0.26177806
23147,0.1,0.3142692
23150,0.1,0.08734237
23153,0.1,0.14711665
23154,0.1,0.17413242
23156,0.1,0.16981249
23157,0.1,0.17978598
23158,0.1,0.1417218
23159,0.1,0.11753573
23162,0.1,0.08494942
23163,0.1,0.09166936
23164,0.1,0.4125154
23165,0.1,0.066474155
23171,0.1,0.17666699
23173,0.1,0.09729665
23177,0.1,0.14744018
23179,0.1,0.3391461
23183,0.1,0.18901949
23185,0.1,0.20474434
23186,0.1,0.14657117
23187,0.1,0.23317604
23189,0.1,0.11384814
23191,0.1,0.44698086
23193,0.1,0.039383747
23194,0.1,0.18590759
23197,0.1,0.0801897
23202,0.1,0.16188231
23203,0.1,0.08260978
23207,0.1,0.075841896
23210,0.1,0.079286225
23218,0.1,0.2470547
23219,0.1,0.15894903
23220,0.1,0.09774056
23221,0.1,0.13142288
23223,0.1,0.31955925
23225,0.1,0.10626473
23227,0.1,0.06608768
23230,0.1,0.20280465
23234,0.1,0.06679805
23238,0.1,0.13010278
23240,0.1,0.3155959
23241,0.1,0.1377581
23242,0.1,0.033808473
23245,0.1,0.26757976
23247,0.1,0.20648047
23248,0.1,0.114639275
23250,0.1,0.51137877
23251,0.1,0.05289271
23252,0.1,0.27458292
23253,0.1,0.25975123
23258,0.1,0.2265872
23260,0.1,0.22831038
23261,0.1,0.052393083
23262,0.1,0.26041123
23265,0.1,0.14327323
23266,0.1,0.20567843
23269,0.1,0.04702156
23271,0.1,0.032832474
23276,0.1,0.10245782
23277,0.1,0.05553884
23280,0.1,0.02390147
23281,0.1,0.25346112
23286,0.1,0.18409516
23289,0.1,0.14689139
23290,0.1,0.32731986
23291,0.1,0.114068046
23292,0.1,0.14880514
23293,0.1,0.18488209
23295,0.1,0.032844704
23296,0.1,0.03190675
23300,0.1,0.32727146
23304,0.1,0.1579596
23306,0.1,0.050107323
23309,0.1,0.20885143
23310,0.1,0.17086825
23311,0.1,0.04710047
23313,0.1,0.13592303
23315,0.1,0.1922248
23317,0.1,0.16987795
23323,0.1,0.10244517
23324,0.1,0.02405104
23329,0.1,0.13622722
23330,0.1,0.09713127
23335,0.1,0.26036134
23337,0.1,0.035497896
23340,0.1,0.08322687
23343,0.1,0.25164396
23346,0.1,0.08095108
23349,0.1,0.077340856
23353,0.1,0.039819602
23355,0.1,0.28911728
23357,0.1,0.15954012
23358,0.1,0.13709559
23363,0.1,0.35267395
23367,0.1,0.23937233
23369,0.1,0.15520842
23372,0.1,0.09180189
23375,0.1,0.2010515
23376,0.1,0.13911097
23381,0.1,0.16801412
23384,0.1,0.03319637
23387,0.1,0.28425038
23389,0.1,0.061022375
23390,0.1,0.25079873
23392,0.1,0.039369773
23393,0.1,0.3166493
23398,0.1,0.03988533
23401,0.1,0.22931305
23402,0.1,0.27043024
23404,0.1,0.28129712
23406,0.1,0.20859146
23412,0.1,0.20200089
23414,0.1,0.36981848
23415,0.1,0.22163907
23417,0.1,0.043647666
23418,0.1,0.04365654
23422,0.1,0.14850454
23423,0.1,0.048571717
23424,0.1,0.1951244
23425,0.1,0.1855
23426,0.1,0.22532214
23427,0.1,0.22564025
23432,0.1,0.24349259
23433,0.1,0.195644
23434,0.1,0.24834275
23435,0.1,0.15224348
23444,0.1,0.2166426
23445,0.1,0.22318006
23446,0.1,0.09594954
23448,0.1,0.22166367
23449,0.1,0.21602023
23453,0.1,0.23172453
23454,0.1,0.19162132
23455,0.1,0.15884082
23462,0.1,0.27238575
23465,0.1,0.15419513
23467,0.1,0.18243647
23471,0.1,0.1579401
23478,0.1,0.06255343
23479,0.1,0.101432644
23482,0.1,0.042738475
23484,0.1,0.23888251
23486,0.1,0.10639109
23487,0.1,0.3532538
23488,0.1,0.2019183
23489,0.1,0.033708546
23490,0.1,0.17021047
23491,0.1,0.13563009
23492,0.1,0.33724147
23493,0.1,0.23198508
23494,0.1,0.11909787
23496,0.1,0.102650106
23502,0.1,0.06785043
23512,0.1,0.22110647
23513,0.1,0.2290568
23515,0.1,0.032935463
23516,0.1,0.10015062
23517,0.1,0.07358013
23518,0.1,0.058763526
23520,0.1,0.25550744
23522,0.1,0.23637867
23525,0.1,0.18000644
23530,0.1,0.17256096
23531,0.1,0.26150692
23532,0.1,0.037677072
23535,0.1,0.023209747
23536,0.1,0.061405886
23537,0.1,0.076935776
23538,0.1,0.30905664
23542,0.1,0.22918397
23544,0.1,0.24267615
23545,0.1,0.13336825
23550,0.1,0.17226838
23553,0.1,0.11422317
23554,0.1,0.27805734
23556,0.1,0.18052562
23559,0.1,0.14736205
23560,0.1,0.343515
23563,0.1,0.12194857
23567,0.1,0.254053
23568,0.1,0.1888304
23570,0.1,0.3428458
23571,0.1,0.17402498
23573,0.1,0.38331726
23575,0.1,0.12802753
23577,0.1,0.38487262
23581,0.1,0.19894743
23584,0.1,0.21719795
23586,0.1,0.36015138
23587,0.1,0.17727761
23588,0.1,0.25747603
23590,0.1,0.075631596
23593,0.1,0.09279967
23596,0.1,0.46883586
23597,0.1,0.23153184
23600,0.1,0.23514068
23601,0.1,0.20508558
23606,0.1,0.25514188
23608,0.1,0.07891311
23611,0.1,0.20355
23614,0.1,0.21953574
23615,0.1,0.2730104
23616,0.1,0.070233695
23617,0.1,0.04714464
23618,0.1,0.08046527
23623,0.1,0.08247431
23624,0.1,0.40882733
23625,0.1,0.17503576
23627,0.1,0.041539755
23628,0.1,0.3412314
23629,0.1,0.6068206
23633,0.1,0.11803122
23634,0.1,0.17020795
23640,0.1,0.1213698
23641,0.1,0.19317941
23643,0.1,0.3457288
23645,0.1,0.2051594
23646,0.1,0.07778165
23648,0.1,0.1316224
23649,0.1,0.18999743
23656,0.1,0.16119017
23659,0.1,0.27188644
23660,0.1,0.19378354
23662,0.1,0.12935175
23665,0.1,0.23090513
23667,0.1,0.08280761
23669,0.1,0.45900226
23671,0.1,0.22977157
23674,0.1,0.02403906
23676,0.1,0.16626516
23678,0.1,0.24005166
23682,0.1,0.040786088
23683,0.1,0.19958854
23685,0.1,0.18577173
23686,0.1,0.24126585
23687,0.1,0.3167272
23689,0.1,0.17708732
23690,0.1,0.19498742
23696,0.1,0.29024562
23697,0.1,0.15380067
23701,0.1,0.30764595
23703,0.1,0.08026335
23706,0.1,0.59489685
23707,0.1,0.049752716
23710,0.1,0.23125814
23712,0.1,0.13597894
23713,0.1,0.16373487
23720,0.1,0.22571374
23721,0.1,0.052021127
23732,0.1,0.14130272
23735,0.1,0.32711858
23737,0.1,0.16007979
23738,0.1,0.053234413
23739,0.1,0.22815123
23740,0.1,0.08609479
23741,0.1,0.4682579
23742,0.1,0.27954397
23745,0.1,0.3426486
23746,0.1,0.2385382
23747,0.1,0.1196895
23748,0.1,0.052916713
23749,0.1,0.07734001
23750,0.1,0.11413733
23751,0.1,0.5530649
23756,0.1,0.07322858
23757,0.1,0.3665551
23758,0.1,0.04176033
23759,0.1,0.23044153
23761,0.1,0.059378374
23762,0.1,0.32831982
23768,0.1,0.21992338
23769,0.1,0.13393717
23772,0.1,0.04477561
23773,0.1,0.19681393
23774,0.1,0.058416907
23777,0.1,0.24403876
23781,0.1,0.05143663
23783,0.1,0.037766654
23788,0.1,0.19063202
23794,0.1,0.33617613
23797,0.1,0.27134308
23798,0.1,0.1988565
23799,0.1,0.055213317
23806,0.1,0.26911327
23808,0.1,0.2092245
23810,0.1,0.22291341
23814,0.1,0.06364309
23815,0.1,0.21319887
23816,0.1,0.23696716
23818,0.1,0.07671679
